name,lat,lng,category
"Lake Streety",27.680620046522584,-81.57092038721599,Lake
"Lake Daisy",27.996337733270025,-81.65901369723521,Lake
"Oak Creek Marsh",27.331939909010565,-81.59472548812454,Lake
"Eagle Lake",27.990264838833635,-81.76575987988048,Lake
"Valrico Lake",27.95471966397294,-82.25942410144351,Lake
"Tiger Bay",27.185262942445664,-81.68810872349552,Lake
"Lake Eloise",27.982197602132082,-81.70080195192499,Lake
"Pabor Lake",27.64761682894124,-81.51909361947418,Lake
"Spirit Lake",27.99845584752283,-81.77986270680697,Lake
"Lake Lelia",27.573417005268166,-81.50486718538478,Lake
"Lake Parker",27.913337437661742,-81.63736907025718,Lake
"Mountain Lodge Lake",27.928435713137457,-81.61088048124678,Lake
"Little Sawgrass",27.61403043383558,-82.38797923599441,Lake
"Little Crooked Lake",27.769684355108655,-81.57952313212596,Lake
"Southwest Lake Gordon",27.847961758677126,-81.63148341073803,Lake
"Scott Lake",27.965396010540545,-81.94040499986151,Lake
"Twin Lakes",27.856646650177975,-81.67767420248269,Lake
"Surveyors Lake",27.834154565609946,-81.69317847909865,Lake
"Lake Gross",27.963095512294,-81.69240487494329,Lake
"Coker Prairie",27.43500467940423,-82.19959090293281,Lake
"Tatum Sawgrass",27.31755978269959,-82.23714366020073,Lake
"Reaphook Swamp",27.55219277585323,-81.86232782312406,Lake
"Lake Wales",27.900973625162916,-81.57267889098291,Lake
"Lake Leonore",27.796180634758024,-81.51230417592974,Lake
"Lake Adelaide",27.640568934134574,-81.53226509770325,Lake
"Millsite Lake",27.96920491664581,-81.77564600221639,Lake
"Hookers Prairie",27.764739407129678,-81.90226828509313,Lake
"Adeline Bay",27.426405742160593,-81.69612657214434,Lake
"Lake Easy",27.85883798812128,-81.56070955670403,Lake
"Lake Roy",28.00188326213146,-81.70717479806218,Lake
"Sheep Pen Marsh",27.136797801460297,-81.7276628454134,Lake
"Lake Manatee",27.48692375970971,-82.32549746072942,Lake
"Lake Walker",27.85398949241298,-81.71745299483271,Lake
"Lake Summit",27.99850980785386,-81.69451829479748,Lake
"Star Lake",27.876527425254906,-81.71802462840722,Lake
