name,lat,lng,category
"Thompson Lake",42.08219862172594,-102.42080778615966,Lake
"Harris Lake",42.06164117848536,-102.39155390890411,Lake
"Berry Lake",42.03315610283973,-102.21686604925839,Lake
"Walgren Lake",42.6380014315895,-102.62746549296891,Lake
"Sandow Lake",42.13239406364326,-102.30008452600399,Lake
"Smith Lake",42.40641040152152,-102.45204926574377,Lake
"Haines Lake",42.084993223265684,-102.26511722844997,Lake
"Bower Lake",42.102043139958155,-102.5841720408325,Lake
"Billys Lake",42.44548709276784,-102.08527483332661,Lake
"Hoover Lake",42.97769226364477,-102.09955422574723,Lake
"Dillings Lake",42.25568660219036,-102.57829462028661,Lake
"Tin Can Lake",42.13789639515334,-102.25893354387347,Lake
"Simondson Lake",42.1225784947606,-102.47974087714228,Lake
"Reid Lake",42.029081430697424,-102.32001338389482,Lake
"O Brien Lake",42.16720508132392,-102.29177039667093,Lake
"Dennis Lake",42.12598112566349,-102.40081818882115,Lake
"Osborne Lake",42.39883225933273,-102.09172909370231,Lake
"Granning Lake",42.18767225304605,-102.12468721830386,Lake
"Log Cabin Lake",42.89026902376579,-102.00201685151916,Lake
"Round Lake",42.42541354044407,-102.18385956445866,Lake
"Willy Lake",42.011109355714446,-102.07016611848572,Lake
"Powell Lake",42.995988358124166,-102.08433649950807,Lake
"Shell Lake",42.92163311047781,-102.03750793445998,Lake
"Cravath Lake",42.34770604394851,-102.4570769705943,Lake
"Short Lake",42.31522619039144,-102.03426256503327,Lake
"Patton Lake",42.12575508815352,-102.31851220746647,Lake
"Lily Lake",42.09767923820994,-102.57334268280246,Lake
"McCarty Lake",42.0075688557451,-102.10485242693468,Lake
"Thompson Lake",42.97061564742398,-102.08521607784039,Lake
"School Section Lake",42.18551148094778,-102.51554501486146,Lake
"Jesse Lake",42.115367342760855,-102.64466563366796,Lake
"Alkali Lake",42.91087093910512,-101.9958074526043,Lake
"Gem Lake",42.43177733767588,-101.99903071253401,Lake
"Krause Lake",42.207763384837165,-102.62219039700354,Lake
"White Clay Lake",42.99976870299743,-102.56640269567522,Lake
"Tree Claim Lake",42.196578437324405,-102.58407005594475,Lake
"Potash Lake",42.072884442279104,-102.57779798866655,Lake
"Shubert Lake",42.07753717953384,-102.31645710396423,Lake
"Lane Lake",42.05864915399058,-102.52906264794832,Lake
"Dolly Warden Lake",42.433886343499616,-102.15944724796229,Lake
"Sewer Lake Number 1",42.052681551204955,-102.76219724020689,Lake
"Isham Reservoir",42.91232935318551,-102.78313758984616,Lake
"Welsh Lake",42.08959776729503,-102.3852352472098,Lake
"Louden Lake",42.079134451875284,-102.20449098672381,Lake
"Black Lake",42.11036214049606,-102.3389294910444,Lake
"Home Lake",42.302209623958156,-102.04079694819576,Lake
"Twin Lakes",42.24455663350062,-102.64046961451554,Lake
"Wilson Lake",42.07015596382962,-102.52095838465189,Lake
"Bean Soup Lake",42.30463952144943,-102.00930029906334,Lake
"Star Lake",42.254010311367956,-102.2456058575763,Lake
